query,hint,latency_seconds,error
31a.sql,hint35,3.110716,
31a.sql,hint36,89.056912,
31a.sql,hint37,10.005904,
31a.sql,hint38,5.695275,
31a.sql,hint39,88.518711,
31a.sql,hint40,18.281972000000003,
31a.sql,hint41,2.639527,
31a.sql,hint42,0.942558,
31a.sql,hint43,14.475887,
31a.sql,hint44,3.4893850000000004,
31a.sql,hint45,0.960949,
31a.sql,hint46,,
31a.sql,hint47,11.597827,
31a.sql,hint48,87.109261,
27a.sql, ,0.05128,
27a.sql,hint1,0.039658,
27a.sql,hint2,4.787166,
27a.sql,hint3,0.351359,
27a.sql,hint4,,
27a.sql,hint5,0.136923,
27a.sql,hint6,,
27a.sql,hint7,0.0189149999999999,
27a.sql,hint8,2.190002,
27a.sql,hint9,0.034055,
27a.sql,hint10,0.035804,
27a.sql,hint11,,
27a.sql,hint12,1.2994400000000002,
27a.sql,hint13,0.035975,
27a.sql,hint14,0.056456,
27a.sql,hint15,1.3235530000000002,
27a.sql,hint16,2.573168,
27a.sql,hint17,0.232952,
27a.sql,hint18,0.01796,
27a.sql,hint19,0.017276,
27a.sql,hint20,0.125829,
27a.sql,hint21,0.018694,
27a.sql,hint22,0.0177139999999999,
27a.sql,hint23,,
27a.sql,hint24,0.067562,
27a.sql,hint25,,
27a.sql,hint26,0.056226,
27a.sql,hint27,1.320434,
27a.sql,hint28,0.181072,
27a.sql,hint29,0.01896,
27a.sql,hint30,,
27a.sql,hint31,0.211172,
27a.sql,hint32,0.0187899999999999,
27a.sql,hint33,0.018259,
27a.sql,hint34,,
27a.sql,hint35,0.035878,
27a.sql,hint36,0.069196,
27a.sql,hint37,,
27a.sql,hint38,0.036448,
27a.sql,hint39,,
27a.sql,hint40,,
27a.sql,hint41,0.018116,
27a.sql,hint42,0.017793,
27a.sql,hint43,,
27a.sql,hint44,0.019214,
27a.sql,hint45,0.017837,
27a.sql,hint46,0.071206,
27a.sql,hint47,2.51193,
27a.sql,hint48,0.0604339999999999,
e5a.sql, ,0.316939,
e5a.sql,hint1,,
e5a.sql,hint2,0.5902540000000001,
e5a.sql,hint3,0.576324,
e5a.sql,hint4,0.6551739999999999,
e5a.sql,hint5,0.312767,
e5a.sql,hint6,,
e5a.sql,hint7,0.322043,
e5a.sql,hint8,,
e5a.sql,hint9,1.866155,
e5a.sql,hint10,1.31081,
e5a.sql,hint11,0.314672,
e5a.sql,hint12,0.323038,
e5a.sql,hint13,1.302122,
e5a.sql,hint14,0.3107459999999999,
e5a.sql,hint15,0.344216,
e5a.sql,hint16,0.59275,
e5a.sql,hint17,0.6194310000000001,
e5a.sql,hint18,0.744971,
e5a.sql,hint19,0.3564719999999999,
e5a.sql,hint20,0.318879,
e5a.sql,hint21,0.742479,
e5a.sql,hint22,,
e5a.sql,hint23,0.305083,
e5a.sql,hint24,0.307741,
e5a.sql,hint25,0.322793,
e5a.sql,hint26,0.304195,
e5a.sql,hint27,0.3047269999999999,
e5a.sql,hint28,1.164324,
e5a.sql,hint29,0.692972,
e5a.sql,hint30,0.322729,
e5a.sql,hint31,,
e5a.sql,hint32,0.442702,
e5a.sql,hint33,0.3190679999999999,
e5a.sql,hint34,1.854069,
e5a.sql,hint35,1.307347,
e5a.sql,hint36,,
e5a.sql,hint37,0.847386,
e5a.sql,hint38,,
e5a.sql,hint39,0.945922,
e5a.sql,hint40,1.161533,
e5a.sql,hint41,0.713641,
e5a.sql,hint42,0.319592,
e5a.sql,hint43,0.914562,
e5a.sql,hint44,0.425139,
e5a.sql,hint45,,
e5a.sql,hint46,0.447154,
e5a.sql,hint47,0.848954,
e5a.sql,hint48,0.940855,
e9b.sql, ,24.644614,
e9b.sql,hint1,,
e9b.sql,hint2,70.629084,
e9b.sql,hint3,74.13118700000001,
e9b.sql,hint4,39.201403,
e9b.sql,hint5,52.470596,
e9b.sql,hint6,44.711538999999995,
e9b.sql,hint7,27.586486,
e9b.sql,hint8,46.995633000000005,
e9b.sql,hint9,23.547829,
e9b.sql,hint10,13.391693,
e9b.sql,hint11,46.632044,
e9b.sql,hint12,33.676099,
e9b.sql,hint13,15.013088,
e9b.sql,hint14,49.248083,
e9b.sql,hint15,,
e9b.sql,hint16,78.591508,
e9b.sql,hint17,69.44465799999999,
e9b.sql,hint18,43.573436,
e9b.sql,hint19,,
e9b.sql,hint20,57.199493,
e9b.sql,hint21,50.401799,
e9b.sql,hint22,31.229932,
e9b.sql,hint23,47.062386,
e9b.sql,hint24,54.157965,
e9b.sql,hint25,33.456936999999996,
e9b.sql,hint26,,
e9b.sql,hint27,30.838212,
e9b.sql,hint28,82.85239200000001,
e9b.sql,hint29,34.861504000000004,
e9b.sql,hint30,26.474765,
e9b.sql,hint31,,
e9b.sql,hint32,34.773499,
e9b.sql,hint33,,
e9b.sql,hint34,24.333379,
e9b.sql,hint35,25.062516,
e9b.sql,hint36,28.196634,
e9b.sql,hint37,31.094716,
e9b.sql,hint38,13.23997,
e9b.sql,hint39,48.901211,
e9b.sql,hint40,83.822371,
e9b.sql,hint41,,
e9b.sql,hint42,26.076844,
e9b.sql,hint43,75.41978999999999,
e9b.sql,hint44,,
e9b.sql,hint45,28.826043,
e9b.sql,hint46,28.769586,
e9b.sql,hint47,31.466386999999997,
e9b.sql,hint48,47.245812,
1c.sql, ,0.241334,
1c.sql,hint1,0.660802,
1c.sql,hint2,0.61849,
1c.sql,hint3,0.577515,
1c.sql,hint4,0.0058189999999999,
1c.sql,hint5,0.308282,
1c.sql,hint6,0.003543,
1c.sql,hint7,0.065888,
1c.sql,hint8,0.336778,
1c.sql,hint9,0.801708,
1c.sql,hint10,0.53464,
1c.sql,hint11,0.058675,
1c.sql,hint12,,
1c.sql,hint13,0.532768,
1c.sql,hint14,0.056691,
1c.sql,hint15,0.293576,
1c.sql,hint16,0.558843,
1c.sql,hint17,0.562701,
1c.sql,hint18,0.004503,
1c.sql,hint19,0.074217,
1c.sql,hint20,0.282363,
1c.sql,hint21,0.003091,
1c.sql,hint22,0.058029,
1c.sql,hint23,0.351995,
1c.sql,hint24,0.056114,
1c.sql,hint25,0.342385,
1c.sql,hint26,0.075147,
1c.sql,hint27,0.341879,
1c.sql,hint28,0.73779,
1c.sql,hint29,0.0045,
1c.sql,hint30,,
1c.sql,hint31,0.501688,
1c.sql,hint32,0.0031179999999999,
1c.sql,hint33,0.002762,
1c.sql,hint34,0.722351,
1c.sql,hint35,,
1c.sql,hint36,0.166593,
1c.sql,hint37,,
1c.sql,hint38,0.530402,
1c.sql,hint39,0.151162,
1c.sql,hint40,0.7533139999999999,
1c.sql,hint41,0.004495,
1c.sql,hint42,0.002902,
1c.sql,hint43,0.607782,
1c.sql,hint44,,
1c.sql,hint45,0.002868,
1c.sql,hint46,0.170152,
1c.sql,hint47,0.683238,
1c.sql,hint48,0.166906,
11b.sql, ,0.387775,
11b.sql,hint1,0.040028,
11b.sql,hint2,1.565651,
11b.sql,hint3,,
11b.sql,hint4,0.306326,
11b.sql,hint5,0.525042,
11b.sql,hint6,,
11b.sql,hint7,0.019859,
11b.sql,hint8,,
11b.sql,hint9,0.112308,
11b.sql,hint10,,
11b.sql,hint11,0.033057,
11b.sql,hint12,0.5811580000000001,
11b.sql,hint13,0.028425,
11b.sql,hint14,0.028357,
11b.sql,hint15,0.587058,
11b.sql,hint16,,
11b.sql,hint17,1.002679,
11b.sql,hint18,0.296565,
11b.sql,hint19,0.027548,
11b.sql,hint20,0.521323,
11b.sql,hint21,0.0671689999999999,
11b.sql,hint22,0.0196879999999999,
11b.sql,hint23,0.573831,
11b.sql,hint24,0.02771,
11b.sql,hint25,0.575998,
11b.sql,hint26,0.037118,
11b.sql,hint27,0.5710230000000001,
11b.sql,hint28,1.497944,
11b.sql,hint29,0.298717,
11b.sql,hint30,0.029657,
11b.sql,hint31,0.537815,
11b.sql,hint32,0.062948,
11b.sql,hint33,0.019332,
11b.sql,hint34,0.0921029999999999,
11b.sql,hint35,0.032543,
11b.sql,hint36,0.0305949999999999,
11b.sql,hint37,,
11b.sql,hint38,0.026584,
11b.sql,hint39,0.038912,
11b.sql,hint40,1.4917239999999998,
11b.sql,hint41,0.304596,
11b.sql,hint42,,
11b.sql,hint43,0.554532,
11b.sql,hint44,0.059311,
11b.sql,hint45,0.019153,
11b.sql,hint46,,
11b.sql,hint47,0.924691,
11b.sql,hint48,0.0262519999999999,
1a.sql, ,0.0864809999999999,
1a.sql,hint1,0.4412939999999999,
1a.sql,hint2,0.663605,
1a.sql,hint3,0.652335,
1a.sql,hint4,0.006873,
1a.sql,hint5,0.349315,
1a.sql,hint6,0.004549,
1a.sql,hint7,,
1a.sql,hint8,0.347115,
1a.sql,hint9,0.443254,
1a.sql,hint10,0.430676,
1a.sql,hint11,0.066161,
1a.sql,hint12,0.334206,
1a.sql,hint13,0.422562,
1a.sql,hint14,0.055478,
1a.sql,hint15,0.3483489999999999,
1a.sql,hint16,,
1a.sql,hint17,0.670311,
1a.sql,hint18,0.006021,
1a.sql,hint19,0.085141,
1a.sql,hint20,0.333549,
1a.sql,hint21,0.004543,
1a.sql,hint22,0.058161,
1a.sql,hint23,0.348926,
1a.sql,hint24,,
1a.sql,hint25,0.345588,
1a.sql,hint26,,
1a.sql,hint27,0.332823,
1a.sql,hint28,1.369528,
1a.sql,hint29,0.006279,
1a.sql,hint30,0.004258,
1a.sql,hint31,1.315549,
1a.sql,hint32,0.006251,
1a.sql,hint33,0.004285,
1a.sql,hint34,0.463343,
1a.sql,hint35,0.430665,
1a.sql,hint36,0.206556,
1a.sql,hint37,1.284887,
1a.sql,hint38,,
1a.sql,hint39,0.214809,
1a.sql,hint40,1.371619,
1a.sql,hint41,0.015789,
1a.sql,hint42,0.005263,
1a.sql,hint43,,
1a.sql,hint44,0.008123,
1a.sql,hint45,0.005033,
1a.sql,hint46,0.225525,
1a.sql,hint47,1.270122,
1a.sql,hint48,,
31b.sql, ,,
31b.sql,hint1,3.2131619999999996,
31b.sql,hint2,18.529311,
31b.sql,hint3,16.083111000000002,
31b.sql,hint4,0.855101,
31b.sql,hint5,7.655684,
31b.sql,hint6,,
31b.sql,hint7,0.186807,
31b.sql,hint8,7.368033,
31b.sql,hint9,2.6518699999999997,
31b.sql,hint10,1.967221,
31b.sql,hint11,1.391531,
31b.sql,hint12,7.193833,
31b.sql,hint13,2.253806,
31b.sql,hint14,,
31b.sql,hint15,,
31b.sql,hint16,14.225284,
31b.sql,hint17,,
31b.sql,hint18,1.0492560000000002,
31b.sql,hint19,0.202493,
31b.sql,hint20,8.915378,
31b.sql,hint21,0.285594,
31b.sql,hint22,,
31b.sql,hint23,7.473264,
31b.sql,hint24,0.870681,
31b.sql,hint25,,
31b.sql,hint26,1.13319,
31b.sql,hint27,7.289135,
31b.sql,hint28,15.883337,
31b.sql,hint29,0.5348440000000001,
31b.sql,hint30,0.182297,
31b.sql,hint31,9.39965,
31b.sql,hint32,0.476902,
31b.sql,hint33,0.184042,
31b.sql,hint34,2.520895,
31b.sql,hint35,2.037405,
31b.sql,hint36,0.4988829999999999,
31b.sql,hint37,9.589991,
31b.sql,hint38,2.4383049999999997,
31b.sql,hint39,1.908183,
31b.sql,hint40,13.461474,
31b.sql,hint41,0.260455,
31b.sql,hint42,,
31b.sql,hint43,8.493685,
31b.sql,hint44,0.482796,
31b.sql,hint45,0.183768,
31b.sql,hint46,0.522788,
31b.sql,hint47,9.718582,
31b.sql,hint48,0.963113,
27b.sql, ,0.020838,
27b.sql,hint1,0.0310399999999999,
27b.sql,hint2,,
27b.sql,hint3,0.3983759999999999,
27b.sql,hint4,0.010331,
27b.sql,hint5,0.196749,
27b.sql,hint6,0.007541,
27b.sql,hint7,0.007512,
27b.sql,hint8,1.88433,
27b.sql,hint9,,
27b.sql,hint10,,
27b.sql,hint11,,
27b.sql,hint12,1.220419,
27b.sql,hint13,,
27b.sql,hint14,0.054593,
27b.sql,hint15,1.283137,
27b.sql,hint16,,
27b.sql,hint17,,
27b.sql,hint18,0.007309,
27b.sql,hint19,0.006898,
27b.sql,hint20,0.194742,
27b.sql,hint21,0.007455,
27b.sql,hint22,0.007255,
27b.sql,hint23,1.282188,
27b.sql,hint24,0.074628,
27b.sql,hint25,1.201121,
27b.sql,hint26,0.0556109999999999,
27b.sql,hint27,1.297229,
27b.sql,hint28,,
27b.sql,hint29,0.005337,
27b.sql,hint30,,
27b.sql,hint31,,
27b.sql,hint32,,
27b.sql,hint33,0.007353,
27b.sql,hint34,0.018486,
27b.sql,hint35,0.020838,
27b.sql,hint36,,
27b.sql,hint37,1.994338,
27b.sql,hint38,0.021529,
27b.sql,hint39,,
27b.sql,hint40,0.233657,
27b.sql,hint41,0.005851,
27b.sql,hint42,0.00747,
27b.sql,hint43,0.163055,
27b.sql,hint44,0.007742,
27b.sql,hint45,0.007602,
27b.sql,hint46,0.067894,
27b.sql,hint47,1.993803,
27b.sql,hint48,0.12027,
e5b.sql, ,,
e5b.sql,hint1,1.964841,
e5b.sql,hint2,2.6743270000000003,
e5b.sql,hint3,2.66818,
e5b.sql,hint4,0.164299,
e5b.sql,hint5,1.530133,
e5b.sql,hint6,0.155059,
e5b.sql,hint7,0.125019,
e5b.sql,hint8,1.53614,
e5b.sql,hint9,1.956653,
e5b.sql,hint10,1.955869,
e5b.sql,hint11,0.148412,
e5b.sql,hint12,1.528356,
e5b.sql,hint13,,
e5b.sql,hint14,,
e5b.sql,hint15,1.5761500000000002,
e5b.sql,hint16,2.889876,
e5b.sql,hint17,2.915927,
e5b.sql,hint18,0.145525,
e5b.sql,hint19,0.1370809999999999,
e5b.sql,hint20,1.570718,
e5b.sql,hint21,0.155219,
e5b.sql,hint22,,
e5b.sql,hint23,1.539562,
e5b.sql,hint24,0.143893,
e5b.sql,hint25,1.528117,
e5b.sql,hint26,0.146615,
e5b.sql,hint27,,
e5b.sql,hint28,4.00237,
e5b.sql,hint29,0.155987,
e5b.sql,hint30,,
e5b.sql,hint31,3.71933,
e5b.sql,hint32,0.155925,
e5b.sql,hint33,0.127566,
e5b.sql,hint34,,
e5b.sql,hint35,,
e5b.sql,hint36,0.147877,
e5b.sql,hint37,,
e5b.sql,hint38,1.963278,
e5b.sql,hint39,0.154031,
e5b.sql,hint40,3.525121,
e5b.sql,hint41,0.158555,
e5b.sql,hint42,,
e5b.sql,hint43,,
e5b.sql,hint44,0.158018,
e5b.sql,hint45,0.124504,
e5b.sql,hint46,0.140113,
e5b.sql,hint47,2.920952,
e5b.sql,hint48,0.162387,
e9a.sql, ,4.1294070000000005,
e9a.sql,hint1,61.874365,
e9a.sql,hint2,45.504107000000005,
e9a.sql,hint3,54.015193,
e9a.sql,hint4,5.704083,
e9a.sql,hint5,36.079901,
e9a.sql,hint6,,
e9a.sql,hint7,,
e9a.sql,hint8,31.291528999999997,
e9a.sql,hint9,14.587465,
e9a.sql,hint10,,
e9a.sql,hint11,2.767035,
e9a.sql,hint12,13.907242,
e9a.sql,hint13,5.253939,
e9a.sql,hint14,,
e9a.sql,hint15,12.167561,
e9a.sql,hint16,56.700703,
e9a.sql,hint17,57.538249,
e9a.sql,hint18,3.15926,
e9a.sql,hint19,2.423646,
e9a.sql,hint20,,
e9a.sql,hint21,2.361769,
e9a.sql,hint22,2.373551,
e9a.sql,hint23,33.842254999999994,
e9a.sql,hint24,3.2850740000000003,
e9a.sql,hint25,13.894,
e9a.sql,hint26,2.952295,
e9a.sql,hint27,12.178039,
e9a.sql,hint28,162.88004,
e9a.sql,hint29,6.766519000000001,
e9a.sql,hint30,5.258854,
e9a.sql,hint31,,
e9a.sql,hint32,,
e9a.sql,hint33,3.559829,
e9a.sql,hint34,,
e9a.sql,hint35,3.556038,
e9a.sql,hint36,1.593472,
e9a.sql,hint37,16.304788000000002,
e9a.sql,hint38,,
e9a.sql,hint39,2.951222,
e9a.sql,hint40,,
e9a.sql,hint41,6.843866,
e9a.sql,hint42,1.181658,
e9a.sql,hint43,54.450404,
e9a.sql,hint44,3.837508,
e9a.sql,hint45,6.3382060000000005,
e9a.sql,hint46,,
e9a.sql,hint47,15.9295,
e9a.sql,hint48,3.914449,
27c.sql, ,0.083227,
27c.sql,hint1,0.083146,
27c.sql,hint2,7.610361,
27c.sql,hint3,0.512689,
27c.sql,hint4,0.026916,
27c.sql,hint5,,
27c.sql,hint6,0.027154,
27c.sql,hint7,,
27c.sql,hint8,2.8661570000000003,
27c.sql,hint9,0.0497419999999999,
27c.sql,hint10,0.048118,
27c.sql,hint11,,
27c.sql,hint12,2.833123,
27c.sql,hint13,0.048869,
27c.sql,hint14,,
27c.sql,hint15,1.22193,
27c.sql,hint16,2.605305,
27c.sql,hint17,0.277209,
27c.sql,hint18,0.027189,
27c.sql,hint19,0.024901,
27c.sql,hint20,0.1958389999999999,
27c.sql,hint21,,
27c.sql,hint22,0.02886,
27c.sql,hint23,1.201923,
27c.sql,hint24,0.145166,
27c.sql,hint25,2.145509,
27c.sql,hint26,,
27c.sql,hint27,1.189695,
27c.sql,hint28,,
27c.sql,hint29,,
27c.sql,hint30,0.026171,
27c.sql,hint31,0.213245,
27c.sql,hint32,0.027032,
27c.sql,hint33,0.02856,
27c.sql,hint34,,
27c.sql,hint35,0.048602,
27c.sql,hint36,0.136487,
27c.sql,hint37,3.072925,
27c.sql,hint38,0.048834,
27c.sql,hint39,0.126658,
27c.sql,hint40,0.220152,
27c.sql,hint41,0.030173,
27c.sql,hint42,0.026764,
27c.sql,hint43,0.211399,
27c.sql,hint44,0.026776,
27c.sql,hint45,0.031125,
27c.sql,hint46,0.13767,
27c.sql,hint47,3.010873,
27c.sql,hint48,0.129311,
31c.sql, ,,
31c.sql,hint1,3.421154,
31c.sql,hint2,,
31c.sql,hint3,11.366208,
31c.sql,hint4,,
31c.sql,hint5,6.69004,
31c.sql,hint6,1.257862,
31c.sql,hint7,0.921894,
31c.sql,hint8,,
31c.sql,hint9,4.125524,
31c.sql,hint10,3.064965,
31c.sql,hint11,41.777782,
31c.sql,hint12,7.051761000000001,
31c.sql,hint13,,
31c.sql,hint14,,
31c.sql,hint15,7.03044,
31c.sql,hint16,16.804517,
31c.sql,hint17,10.939971,
31c.sql,hint18,2.026143,
31c.sql,hint19,0.921319,
31c.sql,hint20,8.283698000000001,
31c.sql,hint21,1.130122,
31c.sql,hint22,0.930274,
31c.sql,hint23,9.329456,
31c.sql,hint24,41.612771,
31c.sql,hint25,8.528422,
31c.sql,hint26,44.624129999999994,
31c.sql,hint27,7.538954,
31c.sql,hint28,17.866970000000002,
31c.sql,hint29,1.491615,
31c.sql,hint30,0.957629,
31c.sql,hint31,13.280429,
31c.sql,hint32,1.433034,
31c.sql,hint33,,
31c.sql,hint34,3.847517,
31c.sql,hint35,3.070231,
31c.sql,hint36,70.82404,
31c.sql,hint37,11.337444,
31c.sql,hint38,5.502779,
31c.sql,hint39,102.497792,
31c.sql,hint40,20.852111,
31c.sql,hint41,,
31c.sql,hint42,,
31c.sql,hint43,14.405273,
31c.sql,hint44,2.153385,
31c.sql,hint45,0.963697,
31c.sql,hint46,66.20941099999999,
31c.sql,hint47,,
31c.sql,hint48,106.696557,
11a.sql, ,0.190196,
11a.sql,hint1,,
11a.sql,hint2,2.018282,
11a.sql,hint3,0.1664379999999999,
11a.sql,hint4,0.314488,
11a.sql,hint5,0.105631,
11a.sql,hint6,0.0546959999999999,
11a.sql,hint7,0.046883,
11a.sql,hint8,0.714526,
11a.sql,hint9,0.097041,
11a.sql,hint10,0.05269,
11a.sql,hint11,0.056332,
11a.sql,hint12,0.684144,
11a.sql,hint13,0.052458,
11a.sql,hint14,0.056386,
11a.sql,hint15,0.699487,
11a.sql,hint16,1.22802,
11a.sql,hint17,0.17611,
11a.sql,hint18,0.297172,
11a.sql,hint19,0.049023,
11a.sql,hint20,0.104582,
11a.sql,hint21,0.05013,
11a.sql,hint22,0.0413669999999999,
11a.sql,hint23,,
11a.sql,hint24,0.054589,
11a.sql,hint25,0.673283,
11a.sql,hint26,,
11a.sql,hint27,,
11a.sql,hint28,,
11a.sql,hint29,,
11a.sql,hint30,0.04266,
11a.sql,hint31,0.145637,
11a.sql,hint32,0.044189,
11a.sql,hint33,0.039606,
11a.sql,hint34,0.093796,
11a.sql,hint35,0.054591,
11a.sql,hint36,0.054339,
11a.sql,hint37,,
11a.sql,hint38,0.052891,
11a.sql,hint39,0.054607,
11a.sql,hint40,0.125388,
11a.sql,hint41,0.2989119999999999,
11a.sql,hint42,0.040034,
11a.sql,hint43,0.143924,
11a.sql,hint44,,
11a.sql,hint45,0.051755,
11a.sql,hint46,0.05769,
11a.sql,hint47,1.207564,
11a.sql,hint48,0.0546199999999999,
10a.sql, ,2.570296,
10a.sql,hint1,13.663326,
10a.sql,hint2,6.733149,
10a.sql,hint3,10.348298000000002,
10a.sql,hint4,1.687038,
10a.sql,hint5,,
10a.sql,hint6,0.403518,
10a.sql,hint7,0.275473,
10a.sql,hint8,1.867729,
10a.sql,hint9,2.494906,
10a.sql,hint10,2.1602020000000004,
10a.sql,hint11,0.4104379999999999,
10a.sql,hint12,1.610906,
10a.sql,hint13,2.53014,
10a.sql,hint14,0.4089069999999999,
10a.sql,hint15,1.389415,
10a.sql,hint16,,
10a.sql,hint17,6.770534,
10a.sql,hint18,,
10a.sql,hint19,0.309653,
10a.sql,hint20,1.614335,
10a.sql,hint21,0.300827,
10a.sql,hint22,0.276834,
10a.sql,hint23,1.670881,
10a.sql,hint24,0.477014,
10a.sql,hint25,1.64617,
10a.sql,hint26,0.447178,
10a.sql,hint27,1.63654,
10a.sql,hint28,8.573793,
10a.sql,hint29,0.31941,
10a.sql,hint30,0.248767,
10a.sql,hint31,,
10a.sql,hint32,0.290377,
10a.sql,hint33,0.234137,
10a.sql,hint34,2.2972710000000003,
10a.sql,hint35,2.168572,
10a.sql,hint36,0.422932,
10a.sql,hint37,6.850652,
10a.sql,hint38,2.833957,
10a.sql,hint39,0.444384,
10a.sql,hint40,7.967841999999999,
10a.sql,hint41,0.370431,
10a.sql,hint42,0.266276,
10a.sql,hint43,3.974169,
10a.sql,hint44,0.343186,
10a.sql,hint45,0.245527,
10a.sql,hint46,0.467045,
10a.sql,hint47,6.663386,
10a.sql,hint48,0.803646,
1d.sql, ,0.169339,
1d.sql,hint1,0.435524,
1d.sql,hint2,0.6105259999999999,
1d.sql,hint3,0.6138429999999999,
1d.sql,hint4,0.001491,
1d.sql,hint5,0.361329,
1d.sql,hint6,0.000195,
1d.sql,hint7,0.087537,
1d.sql,hint8,0.386897,
1d.sql,hint9,0.470738,
1d.sql,hint10,,
1d.sql,hint11,,
1d.sql,hint12,,
1d.sql,hint13,0.417387,
1d.sql,hint14,0.059955,
1d.sql,hint15,,
1d.sql,hint16,,
1d.sql,hint17,0.59758,
1d.sql,hint18,0.000216,
1d.sql,hint19,0.100877,
1d.sql,hint20,,
1d.sql,hint21,0.000153,
1d.sql,hint22,0.072984,
1d.sql,hint23,,
1d.sql,hint24,0.074369,
1d.sql,hint25,0.334555,
1d.sql,hint26,0.0693329999999999,
1d.sql,hint27,0.379817,
1d.sql,hint28,1.431016,
1d.sql,hint29,0.0002099999999999,
1d.sql,hint30,,
1d.sql,hint31,1.373962,
1d.sql,hint32,0.000219,
1d.sql,hint33,0.0001049999999999,
1d.sql,hint34,0.450004,
1d.sql,hint35,0.421632,
1d.sql,hint36,0.00017,
1d.sql,hint37,,
1d.sql,hint38,0.417665,
1d.sql,hint39,0.00014,
1d.sql,hint40,,
1d.sql,hint41,0.000536,
1d.sql,hint42,0.000106,
1d.sql,hint43,1.270267,
1d.sql,hint44,,
1d.sql,hint45,0.0001049999999999,
1d.sql,hint46,0.000116,
1d.sql,hint47,,
1d.sql,hint48,0.0001719999999999,
30c.sql, ,17.952338,
30c.sql,hint1,,
30c.sql,hint2,16.598856,
30c.sql,hint3,12.121849,
30c.sql,hint4,50.281048000000006,
30c.sql,hint5,8.227513,
30c.sql,hint6,14.946002,
30c.sql,hint7,21.756901000000003,
30c.sql,hint8,7.463683,
30c.sql,hint9,,
30c.sql,hint10,14.398461,
30c.sql,hint11,11.842495,
30c.sql,hint12,,
30c.sql,hint13,14.521084,
30c.sql,hint14,15.899396,
30c.sql,hint15,7.775247,
30c.sql,hint16,16.090498,
30c.sql,hint17,12.217574,
30c.sql,hint18,46.87484,
30c.sql,hint19,,
30c.sql,hint20,8.417913,
30c.sql,hint21,15.547048,
30c.sql,hint22,,
30c.sql,hint23,,
30c.sql,hint24,,
30c.sql,hint25,,
30c.sql,hint26,17.618365,
30c.sql,hint27,7.82247,
30c.sql,hint28,16.495116999999997,
30c.sql,hint29,,
30c.sql,hint30,35.398612,
30c.sql,hint31,14.079548,
30c.sql,hint32,26.028111,
30c.sql,hint33,10.560781,
30c.sql,hint34,13.283793,
30c.sql,hint35,12.364007,
30c.sql,hint36,12.309781999999998,
30c.sql,hint37,12.798954,
30c.sql,hint38,14.109013999999998,
30c.sql,hint39,29.765053,
30c.sql,hint40,,
30c.sql,hint41,43.775511,
30c.sql,hint42,30.946252,
30c.sql,hint43,13.064366,
30c.sql,hint44,23.880059000000003,
30c.sql,hint45,8.446575999999999,
30c.sql,hint46,8.510048000000001,
30c.sql,hint47,11.113452,
30c.sql,hint48,30.360874,
e8a.sql, ,,
e8a.sql,hint1,1.39039,
e8a.sql,hint2,20.223651,
e8a.sql,hint3,,
e8a.sql,hint4,2.054144,
e8a.sql,hint5,16.16759,
e8a.sql,hint6,1.131482,
e8a.sql,hint7,1.03075,
e8a.sql,hint8,16.493405,
e8a.sql,hint9,1.170852,
e8a.sql,hint10,0.971615,
e8a.sql,hint11,1.068,
e8a.sql,hint12,,
e8a.sql,hint13,0.957601,
e8a.sql,hint14,1.025841,
e8a.sql,hint15,2.6045990000000003,
e8a.sql,hint16,17.228565,
e8a.sql,hint17,15.845959,
e8a.sql,hint18,1.078256,
e8a.sql,hint19,,
e8a.sql,hint20,,
e8a.sql,hint21,1.077016,
e8a.sql,hint22,1.026362,
e8a.sql,hint23,15.454526,
e8a.sql,hint24,0.991722,
e8a.sql,hint25,,
e8a.sql,hint26,0.996233,
e8a.sql,hint27,2.563538,
e8a.sql,hint28,14.353484,
e8a.sql,hint29,,
e8a.sql,hint30,1.713777,
e8a.sql,hint31,14.065801,
e8a.sql,hint32,1.733098,
e8a.sql,hint33,1.7661369999999998,
e8a.sql,hint34,1.34798,
e8a.sql,hint35,,
e8a.sql,hint36,1.605903,
e8a.sql,hint37,3.818799,
e8a.sql,hint38,0.943802,
e8a.sql,hint39,1.498679,
e8a.sql,hint40,14.852073,
e8a.sql,hint41,1.511737,
e8a.sql,hint42,1.5331,
e8a.sql,hint43,14.751561,
e8a.sql,hint44,,
e8a.sql,hint45,1.571167,
e8a.sql,hint46,1.66296,
e8a.sql,hint47,3.80981,
e8a.sql,hint48,,
26c.sql, ,101.707483,
26c.sql,hint1,161.61093100000002,
26c.sql,hint2,17.689745,
26c.sql,hint3,14.71704,
26c.sql,hint4,72.921481,
26c.sql,hint5,6.057285,
26c.sql,hint6,73.491272,
26c.sql,hint7,71.462517,
26c.sql,hint8,6.905565999999999,
26c.sql,hint9,5.098545,
26c.sql,hint10,106.322313,
26c.sql,hint11,4.169949,
26c.sql,hint12,7.091416000000001,
26c.sql,hint13,106.455616,
26c.sql,hint14,14.344986,
26c.sql,hint15,,
26c.sql,hint16,10.805896,
26c.sql,hint17,11.079625,
26c.sql,hint18,8.285581,
26c.sql,hint19,,
26c.sql,hint20,6.5878440000000005,
26c.sql,hint21,4.19749,
26c.sql,hint22,77.013717,
26c.sql,hint23,6.760996,
26c.sql,hint24,5.399202,
26c.sql,hint25,6.462695,
26c.sql,hint26,14.900797,
26c.sql,hint27,6.705085,
26c.sql,hint28,10.559319,
26c.sql,hint29,3.881996,
